MODEL,domain,scenario,TIME_STEP,rur_attr,environmental_attr,economy_attr,social_attr,anthropic_attr,broadband_infrastructure_population_covered,workforce_specialization,farms,tourist_visitors,Natural_Capital,proportion_of_newcomers,shared_knowledge,social_innovation,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS
Gevgelija,ENTRP,ENTRP Medium,2022.5,0.47186072404470475,0.5215501935911413,0.5036677222084904,0.45419016950926827,1.0,1.0,0.7905607986599696,0.1012154088934192,0.10501220989792186,0.5215501935911413,0.15380337046819378,0.9979446734611526,0.7076277242370065,0.2903976880442912,0.29783659067473056,0.3385891577892399,0.1614530912469448,0.9862558591936613,0.15380337046819378
Gevgelija,ENTRP,ENTRP Medium,2022.75,0.47150617090668406,0.5207589770311448,0.5035416277966991,0.4537086948566757,1.0,1.0,0.7911062385738051,0.10104613077394752,0.10479679260459755,0.5207589770311448,0.15399098036055797,0.996837525725037,0.7077153342924094,0.2881556443490891,0.2986109518655576,0.3354034459157254,0.1606585523724025,0.9880148384687439,0.15399098036055797
Gevgelija,ENTRP,ENTRP Medium,2023.0,0.4711219374913021,0.519917212306757,0.5033952963811441,0.45319229366361213,1.0,1.0,0.7916367296727702,0.10087279763067336,0.1045497422955194,0.519917212306757,0.15415172154043275,0.995633610436604,0.7077262654382249,0.28613900237474676,0.29932275155002475,0.3319238328886593,0.15967897987708832,0.9900027573262956,0.15415172154043275
Gevgelija,ENTRP,ENTRP Medium,2023.25,0.4709869256950787,0.5190269325593293,0.5032303600371912,0.4530739066161274,1.0,1.0,0.7921548271156139,0.1006954349624402,0.10427460554857312,0.5190269325593293,0.15427861719442032,0.994342469155807,0.7076656824829562,0.2843322799178067,0.29997330370074193,0.3320803351189051,0.15851042626878833,0.9922034285113001,0.15427861719442032
Gevgelija,ENTRP,ENTRP Medium,2023.5,0.47092864723172534,0.5180900916947252,0.5030500872646819,0.4530834027689717,1.0,1.0,0.7926717368533923,0.10051406916696212,0.10397453860832989,0.5180900916947252,0.15436456600613033,0.9929720938043834,0.7075381697632641,0.282721230864267,0.3005642033744028,0.3334665874301992,0.15715611746417973,0.9946030902077888,0.15436456600613033
Gevgelija,ENTRP,ENTRP Medium,2023.75,0.4708625660021505,0.5171085715343875,0.5028554347005908,0.45308875005857235,1.0,1.0,0.7931875242854168,0.100328727468636,0.10365235021451388,0.5171085715343875,0.15440176056905042,0.991529106009426,0.7073478994675685,0.2812926969249175,0.30109685745998294,0.33492435481713806,0.1556145439267352,0.9971897707832829,0.15440176056905042
Gevgelija,ENTRP,ENTRP Medium,2024.0,0.47078916781659746,0.5160841848179772,0.50264724477834,0.4530902361711849,1.0,1.0,0.7937020614228188,0.10013943785239994,0.10331053979850376,0.5160841848179772,0.15438680695790422,0.9900189320672892,0.7070979252598087,0.28003450595654994,0.30157925279932585,0.3364517856224661,0.15390301924723773,0.9999530906721775,0.15438680695790422
Gevgelija,ENTRP,ENTRP Medium,2024.25,0.4705068178133209,0.5150186528492731,0.5024262905166195,0.45277377742259933,1.0,1.0,0.794215239201121,0.09994622900340817,0.10295133152929517,0.5150186528492731,0.15431723520923982,0.988445970187857,0.7067907743433328,0.2789353839218519,0.30204549006681103,0.3380470864994036,0.15206482136565855,1.0,0.15431723520923982
Gevgelija,ENTRP,ENTRP Medium,2024.5,0.47014411608503764,0.5139135112897356,0.5021949178086356,0.4523381151274833,1.0,1.0,0.7947271056419654,0.09974913025227435,0.10258484185920258,0.5139135112897356,0.15419143134930816,0.9868137500450536,0.7064285278439361,0.278001494536295,0.3016006134798319,0.339725509081814,0.15009027846180237,1.0,0.15419143134930816
Gevgelija,ENTRP,ENTRP Medium,2024.75,0.4697049659236678,0.5127702708169848,0.5019538357322559,0.4517889271411188,1.0,1.0,0.7952376321160746,0.09954817471136171,0.10221310101685906,0.5127702708169848,0.15400856949680042,0.9851250848009556,0.7060128979506236,0.2772243385272478,0.2997353726630702,0.3414873730695113,0.14849813826505967,1.0,0.15400856949680042
Gevgelija,ENTRP,ENTRP Medium,2025.0,0.4693947240379008,0.5115904164940407,0.5017034583666411,0.4514454271886007,1.0,1.0,0.7957467305038515,0.09934339659919511,0.10183674823611824,0.5115904164940407,0.15376855144282195,0.9833822092279857,0.7055452982780649,0.2765953698304807,0.29772568386519327,0.3433305550131254,0.1488926255969123,1.0,0.15376855144282195
Gevgelija,ENTRP,ENTRP Medium,2025.25,0.4690739516741677,0.5103754054768302,0.5014441691610375,0.4510904975147956,1.0,1.0,0.7962542686975402,0.09913483072681264,0.10145634090400413,0.5103754054768302,0.15347193427532013,0.9815869025506423,0.7050269066190925,0.2761050406401604,0.29557818453321616,0.3452529831786488,0.14932059156075933,1.0,0.15347193427532013
Gevgelija,ENTRP,ENTRP Medium,2025.5,0.46874322321781664,0.5091310364616435,0.5011771990288942,0.4507243477672179,1.0,1.0,0.7967600813651786,0.09892251243193348,0.10107236488571603,0.5091310364616435,0.1531198556059416,0.979740596536314,0.7044582826659667,0.27574424567727684,0.29329852362830194,0.34725263939041284,0.14978513079480535,1.0,0.1531198556059416
Gevgelija,ENTRP,ENTRP Medium,2025.75,0.4684045545186076,0.5078832221703875,0.5009077172362464,0.45034724189769715,1.0,1.0,0.7972639791568589,0.0987064775198461,0.10068490733413925,0.5078832221703875,0.1527140798179746,0.9778444695727531,0.7038393607023858,0.27550447820498014,0.2908917244854043,0.3493280016165156,0.15028898286128609,1.0,0.1527140798179746
Gevgelija,ENTRP,ENTRP Medium,2026.0,0.46805808809088406,0.5066319033760954,0.5006351775967544,0.4499597050320674,1.0,1.0,0.7977661244902692,0.09848676221072047,0.10029109790668704,0.5066319033760954,0.15225469269700317,0.9758995276113861,0.7031713442404509,0.2753778695228524,0.288363141223113,0.3514815258178211,0.15083455147897612,1.0,0.15225469269700317
Gevgelija,ENTRP,ENTRP Medium,2026.25,0.46770725508809524,0.5053768784308033,0.5003607358955108,0.44956643241730876,1.0,1.0,0.7982666014301243,0.09826340309302868,0.09989679652359797,0.5053768784308033,0.15174233654477312,0.9739066729422882,0.7024553847158835,0.2753784026121177,0.28569690431925454,0.3537330411099003,0.15144281296678855,1.0,0.15174233654477312
Gevgelija,ENTRP,ENTRP Medium,2026.5,0.46735245217874216,0.5041182512845434,0.5000845001860493,0.4491679810635716,1.0,1.0,0.7987652058228641,0.09803643974750506,0.09950260407533404,0.5041182512845434,0.1511780377157756,0.9718667618103747,0.7016927059843863,0.2754998846401119,0.28289697076385095,0.35608244822936236,0.15211698271250684,1.0,0.1511780377157756
Gevgelija,ENTRP,ENTRP Medium,2026.75,0.46699499171631226,0.5028561804407494,0.49980646815490976,0.4487663936948691,1.0,1.0,0.7992617302039745,0.09780591249615338,0.09910851763367118,0.5028561804407494,0.15056527070666073,0.969789316740935,0.7008890353387125,0.2757336621277769,0.279968998984825,0.3585274114037618,0.15285857724448912,1.0,0.15056527070666073
Gevgelija,ENTRP,ENTRP Medium,2027.0,0.4666389000291657,0.5015908709170922,0.49952664590751256,0.4483679300967508,1.0,1.0,0.7997559695483196,0.0975718620684078,0.09871452700374278,0.5015908709170922,0.14990763423921513,0.9677061578755879,0.7000628776339688,0.2760719238673139,0.2769184308142225,0.36106619130763745,0.15367052089359642,1.0,0.14990763423921513
Gevgelija,ENTRP,ENTRP Medium,2027.25,0.46628415362140363,0.5003225677881948,0.49924504766389644,0.44797254582001866,1.0,1.0,0.8002477247065185,0.09733432953114748,0.09832061629362164,0.5003225677881948,0.14920880768048722,0.9656141147375188,0.6992129833210119,0.2765077035769404,0.273750521100768,0.36369622977347094,0.15455374450948314,1.0,0.14920880768048722
Gevgelija,ENTRP,ENTRP Medium,2027.5,0.4659308867050736,0.49905333894254045,0.4989620531623483,0.4475802386732543,1.0,1.0,0.8007368053798718,0.09709335622712582,0.0979267652622034,0.49905333894254045,0.1484725150408852,0.9635103555813728,0.698338254701577,0.2770344942448016,0.27047020740720895,0.36641494177123274,0.15550886427132526,1.0,0.1484725150408852
Gevgelija,ENTRP,ENTRP Medium,2027.75,0.4655790601378059,0.4977824401658926,0.49867749286498136,0.4471910419560417,1.0,1.0,0.8012230319644726,0.09684899879272606,0.0975329934018153,0.4977824401658926,0.14770250273188426,0.961392409557884,0.6974376912150942,0.27764621323751626,0.26708211957988764,0.3692197084711514,0.15653623007907377,1.0,0.14770250273188426
Gevgelija,ENTRP,ENTRP Medium,2028.0,0.46513617628941617,0.49650828931433727,0.49839316190339156,0.44666007317054096,1.0,1.0,0.8017062360407557,0.09660132584884137,0.09714995831302349,0.49650828931433727,0.14690233642192232,0.9592581786411135,0.6965105381632494,0.2780353661496022,0.26375663497429214,0.3718330933528556,0.15674217440991098,1.0,0.14690233642192232
Gevgelija,ENTRP,ENTRP Medium,2028.25,0.4645766166786838,0.4952295431182681,0.4981086983811596,0.4459476823995305,1.0,1.0,0.8021862620593518,0.09635039153034755,0.09677729519783027,0.4952295431182681,0.14607544505396827,0.95710595090007,0.695556310900472,0.2781393067476756,0.26051682894129224,0.37418999791372975,0.15586985608459802,1.0,0.14607544505396827
Gevgelija,ENTRP,ENTRP Medium,2028.5,0.46392059837560645,0.4939450732192107,0.49782365180000604,0.44508556869538446,1.0,1.0,0.802662968560388,0.0960962527694009,0.09641396445103045,0.4939450732192107,0.14522553972588237,0.9549344043313114,0.6945746323424885,0.27801530944168695,0.25733938794276845,0.37632842336083067,0.1541268813876091,1.0,0.14522553972588237
Gevgelija,ENTRP,ENTRP Medium,2028.75,0.4631854135251405,0.4926539449266343,0.4975376339785441,0.44410084660658283,1.0,1.0,0.8031362289436871,0.09583896959422122,0.096059026428178,0.4926539449266343,0.1443562667385468,0.9527425788540879,0.6935653053645329,0.27771258229311585,0.2542035182103004,0.3782823213915943,0.15168877986852045,1.0,0.1443562667385468
Gevgelija,ENTRP,ENTRP Medium,2029.0,0.46238603418551927,0.4913553974410539,0.4972503127217875,0.4430169905542591,1.0,1.0,0.8036059319589947,0.09557860337300009,0.09571163083588892,0.4913553974410539,0.14347120730645338,0.9505298639774998,0.6925283086961506,0.2772738682180063,0.2510907151442714,0.3800821054052076,0.1487056389342897,1.0,0.14347120730645338
Gevgelija,ENTRP,ENTRP Medium,2029.25,0.46153566858471623,0.49004882512512105,0.4969614066656744,0.44185470298418394,1.0,1.0,0.8040719853112993,0.09531521546068061,0.09537100743127117,0.49004882512512105,0.14257309195721396,0.9482959828718156,0.6914639490291472,0.27673485250562807,0.24798506729642286,0.38175387751785506,0.14531241372235876,1.0,0.14257309195721396
Gevgelija,ENTRP,ENTRP Medium,2029.5,0.4606454964151934,0.4887335966486141,0.4966706703950501,0.44063151087082864,1.0,1.0,0.8045343161426985,0.09504898133970568,0.09503645784423224,0.4887335966486141,0.14166435911735947,0.9460409736920493,0.6903727645954134,0.2761267173557461,0.24487168713375343,0.383321556332257,0.14162118049351938,1.0,0.14166435911735947
Gevgelija,ENTRP,ENTRP Medium,2029.75,0.45972524931345443,0.48740923681278936,0.4963778931842904,0.4393626693852123,1.0,1.0,0.8049928651512772,0.09478001559112087,0.0947073483662644,0.48740923681278936,0.1407486540373674,0.9437651688556131,0.6892552024831554,0.27547603323155645,0.24173705105903798,0.38480624239428657,0.1377270183685262,1.0,0.1407486540373674
Gevgelija,ENTRP,ENTRP Medium,2030.0,0.4587832714619574,0.4860755173249553,0.49608291803245785,0.43806124558945725,1.0,1.0,0.8054475876192937,0.09450838164416311,0.09438310357387741,0.4860755173249553,0.13982948832411063,0.9414691728778644,0.6881118532921556,0.2748051050604338,0.2385690230618097,0.3862260002862441,0.1337110790783865,1.0,0.13982948832411063
Gevgelija,ENTRP,ENTRP Medium,2030.25,0.45782655546875606,0.48473230879070683,0.4957856221531046,0.4367381850885624,1.0,1.0,0.8058984529566603,0.09423414834300524,0.09406320067515096,0.48473230879070683,0.13890942799873138,0.9391538392823626,0.6869434401837304,0.274132598543733,0.23535597560963833,0.38759720026698147,0.12964175591315266,1.0,0.13890942799873138
Gevgelija,ENTRP,ENTRP Medium,2030.5,0.4568607800857145,0.4833795687976099,0.49548591571232725,0.43540237140426297,1.0,1.0,0.8063454441469892,0.09395740113231581,0.09374716448472126,0.4833795687976099,0.13798937531904615,0.9368202470254893,0.6857508074771133,0.27347367525662836,0.23208744156069291,0.3889340783089068,0.12557634237144363,1.0,0.13798937531904615
Gevgelija,ENTRP,ENTRP Medium,2030.75,0.45589055344781004,0.4820173327694918,0.49518373376244185,0.4340610088285703,1.0,1.0,0.8067885571212426,0.09367821597493416,0.0934345629465408,0.4820173327694918,0.13706896529472537,0.9344696768067797,0.6845349089962949,0.2728407851836916,0.22875422465467518,0.3902489779674761,0.12156257525876431,1.0,0.13706896529472537
Gevgelija,ENTRP,ENTRP Medium,2031.0,0.4549242903704883,0.48064570429557557,0.49487903350614404,0.4327272108506796,1.0,1.0,0.8072278000724122,0.0933966600272584,0.0931250031354739,0.48064570429557557,0.13614240403468325,0.9321035875759156,0.6832967975905931,0.272219846504293,0.22544755368793654,0.3915525405281857,0.1176397636998259,1.0,0.13614240403468325
Gevgelija,ENTRP,ENTRP Medium,2031.25,0.4536726924651818,0.4792648465688938,0.49457270901605305,0.4309504610480313,1.0,1.0,0.8076631927315495,0.09311279239629337,0.09282271338352849,0.4792648465688938,0.1352064229927125,0.9255895757473844,0.68203761209024,0.27160495050007155,0.2222227891942822,0.39284658285437724,0.11383979306050125,1.0,0.1352064229927125
Gevgelija,ENTRP,ENTRP Medium,2031.5,0.4522504584285981,0.4778749586269003,0.4942667474564623,0.4289080756353403,1.0,1.0,0.808094787113667,0.09282666493131286,0.09253732661043128,0.4778749586269003,0.1342657074699975,0.9164149615397141,0.6808351421646125,0.2710036766717382,0.21907547193250143,0.3941218131941635,0.11019020027533752,1.0,0.1342657074699975
Gevgelija,ENTRP,ENTRP Medium,2031.75,0.45091366902793595,0.47647625011329253,0.4939608753902706,0.4269985543821946,1.0,1.0,0.8085226347457973,0.09253832301679107,0.09226716907547214,0.47647625011329253,0.13332006147307252,0.9081450930849636,0.6796834063530192,0.2704219199076815,0.21600174042200337,0.3953836440548378,0.10671106267110037,1.0,0.13332006147307252
Gevgelija,ENTRP,ENTRP Medium,2032.0,0.44965637242567247,0.47506897513335966,0.49365485898489236,0.42521276878166153,1.0,1.0,0.8089467960888049,0.09224780634381921,0.09201071735847786,0.47506897513335966,0.13236932198491588,0.9006828495970878,0.6785770167884198,0.26986413481511856,0.21299824475803222,0.3966367797675429,0.10341724933892094,1.0,0.13236932198491588
Gevgelija,ENTRP,ENTRP Medium,2032.25,0.4484731375046059,0.4736534249011688,0.49334849977451595,0.4235423806879892,1.0,1.0,0.8093673396846726,0.09195514964517423,0.09176658464156401,0.4736534249011688,0.1314133676287298,0.8939436536727442,0.6775111406291546,0.2693334582879887,0.21006201630154547,0.3978853196891478,0.10031910235386311,1.0,0.1314133676287298
Gevgelija,ENTRP,ENTRP Medium,2032.5,0.4473590576316381,0.47222992687898296,0.4930416320379497,0.4219798496281316,1.0,1.0,0.8097843416064074,0.09166038338506033,0.09153350831929773,0.47222992687898296,0.13045284976833163,0.8878536685024794,0.6764814625762364,0.26883194070474864,0.20719001484741273,0.39913281220321345,0.09742304828243097,1.0,0.13045284976833163
Gevgelija,ENTRP,ENTRP Medium,2032.75,0.44631027957261565,0.4707988360202475,0.49273411878661133,0.42051925778706245,1.0,1.0,0.8101978847165424,0.09136353439876081,0.09131033879750594,0.4707988360202475,0.12949294939549172,0.8823482902876181,0.6754841482381655,0.2683609041661595,0.20437963860387198,0.40038229487123833,0.09473214512552576,1.0,0.12949294939549172
Gevgelija,ENTRP,ENTRP Medium,2033.0,0.4453232872670684,0.46936053282526646,0.4924261085590632,0.41915505321596014,1.0,1.0,0.8106096307584159,0.09106434985445233,0.0910960293571814,0.46936053282526646,0.12853818408520723,0.8773708743070566,0.6745158085191135,0.2679209539655145,0.20162858293455443,0.401636319374558,0.09224657167242928,1.0,0.12853818408520723
Gevgelija,ENTRP,ENTRP Medium,2033.25,0.44439474528481965,0.46791514408098467,0.4921177539971393,0.4178819626668643,1.0,1.0,0.8110213328708864,0.0907626660597585,0.0908896269740672,0.46791514408098467,0.1275924833900128,0.8728716452998175,0.6735734651833476,0.2675120467106337,0.19893481476370423,0.4028969398907002,0.08996378537354997,1.0,0.1275924833900128
Gevgelija,ENTRP,ENTRP Medium,2033.5,0.443530766450338,0.46646256639268313,0.49180889687453033,0.4167095828813423,1.0,1.0,0.8114331534146928,0.09045850056843524,0.09069026399684063,0.46646256639268313,0.12665925351971707,0.868806770236602,0.6726545177225441,0.2671336314007773,0.19629652727410665,0.40429725492935975,0.0878790373292566,1.0,0.12665925351971707
Gevgelija,ENTRP,ENTRP Medium,2033.75,0.44276746660690014,0.46500277076882485,0.4914994082071652,0.415694165717864,1.0,1.0,0.8118452504706748,0.09015186919870889,0.09049715059761736,0.46500277076882485,0.12574143283566294,0.8651400521521178,0.6717567116229431,0.2667847891528565,0.19371209636640338,0.4063850418802446,0.08598593461488463,1.0,0.12574143283566294
Gevgelija,ENTRP,ENTRP Medium,2034.0,0.44204964206928904,0.46353574319032864,0.4911891751424573,0.41474990147308444,1.0,1.0,0.8122577780577833,0.08984278654620546,0.0903095679179688,0.46353574319032864,0.12484153967237292,0.8618394666197834,0.670878108104527,0.2664643130648886,0.19118005444342603,0.40842733951988497,0.0842767521605042,1.0,0.12484153967237292
Gevgelija,ENTRP,ENTRP Medium,2034.25,0.441375647225117,0.46206155320766,0.4908781137636476,0.4138742769259334,1.0,1.0,0.8126708873237839,0.08953126644482247,0.09012686184197152,0.46206155320766,0.12396171391413541,0.85887654856181,0.6700170553814371,0.2661707773925386,0.18869906756386906,0.41043885011210407,0.08274276549337187,1.0,0.12396171391413541
Gevgelija,ENTRP,ENTRP Medium,2034.5,0.4407473898769692,0.46058033734491804,0.4905662292938479,0.41307025686759213,1.0,1.0,0.8130847307688696,0.08921764102031293,0.08994843733513883,0.46058033734491804,0.12310367254454688,0.8562258919517359,0.6691721649563881,0.2659021437311667,0.18626828428650574,0.41248317247737404,0.08137330931606555,1.0,0.12310367254454688
Gevgelija,ENTRP,ENTRP Medium,2034.75,0.4401618072744532,0.4590922683806829,0.4902535878301587,0.4123330402990611,1.0,1.0,0.8134999931649842,0.08890192431057373,0.08977375329455271,0.4590922683806829,0.12226636587675625,0.853862343056582,0.6683427138073011,0.2656568485203683,0.18388612244182753,0.4145582911042123,0.08015831200774641,1.0,0.12226636587675625
Gevgelija,ENTRP,ENTRP Medium,2035.0,0.4396162460396092,0.45759755243028677,0.48994057635730515,0.4116582847520004,1.0,1.0,0.8139168023717392,0.08858411001354469,0.08960441697095513,0.45759755243028677,0.12144958199750658,0.8517632529386,0.6675277479389818,0.26543319532210624,0.18155162678021686,0.41666219102953395,0.07908738476355102,1.0,0.12144958199750658
Gevgelija,ENTRP,ENTRP Medium,2035.25,0.4391080778908853,0.45609642442359705,0.48962718904655667,0.4110419050266234,1.0,1.0,0.8143352821929921,0.0882641922151219,0.08944004640107209,0.45609642442359705,0.12065305616461175,0.8499081370059217,0.6667264991611551,0.26522951045905563,0.1792638908311371,0.41879283624145364,0.07815015921166382,1.0,0.12065305616461175
Gevgelija,ENTRP,ENTRP Medium,2035.5,0.4386346826614554,0.4545891440350072,0.48931339478656477,0.41047984259195025,1.0,1.0,0.8147556379467868,0.08794216579240431,0.08928002615862546,0.4545891440350072,0.11987541073745554,0.8482783670724798,0.6659386499914527,0.2650441576111361,0.17702204922912937,0.4209481764474089,0.07733636150103407,1.0,0.11987541073745554
Gevgelija,ENTRP,ENTRP Medium,2035.75,0.4381935420919455,0.45307599198647686,0.4889991619098564,0.4099681977486617,1.0,1.0,0.8151779936966842,0.08761802675397594,0.08912379711214477,0.45307599198647686,0.11911631255458852,0.8468569132920278,0.6651637542235131,0.26487555349071584,0.17482527155540106,0.4231237632705985,0.07663589879652181,1.0,0.11911631255458852
Gevgelija,ENTRP,ENTRP Medium,2036.0,0.4376673855603213,0.45155726669218976,0.48868447080213223,0.409324560425982,1.0,1.0,0.8156024633900786,0.08729177253345369,0.08897085139493918,0.45155726669218976,0.11837548890924326,0.8456281288566391,0.6644014721587812,0.26472217522956715,0.1726727591656757,0.4237066222070036,0.07603890839768453,1.0,0.11837548890924326
Gevgelija,ENTRP,ENTRP Medium,2036.25,0.4371654765980409,0.4500332812161322,0.488369313630061,0.4087189004691408,1.0,1.0,0.8160291568435856,0.08696340224278887,0.08882072784779832,0.4500332812161322,0.11765264034896743,0.8445775710524835,0.6636515759699956,0.26458256216630194,0.17056374245965497,0.42425359301812243,0.07553577885777436,1.0,0.11765264034896743
Gevgelija,ENTRP,ENTRP Medium,2036.5,0.43668603702826897,0.44850436051644016,0.48805369316215036,0.40814845028722374,1.0,1.0,0.8164581805185038,0.08663291688979603,0.08867300788601193,0.44850436051644016,0.11694742120386158,0.8436918529847616,0.6629139349813394,0.2644553151790224,0.1684974788436041,0.42476546914688473,0.07511715904167819,1.0,0.11694742120386158
Gevgelija,ENTRP,ENTRP Medium,2036.75,0.43622739092853796,0.44697083895267764,0.4877376211250519,0.4076105963749192,1.0,1.0,0.8168896353606959,0.08630031956406947,0.08852731174781638,0.44697083895267764,0.11625947183546217,0.8429585209932083,0.6621884998561289,0.2643390953961284,0.16647325093779328,0.4252430930549677,0.07477396346512181,1.0,0.11625947183546217
Gevgelija,ENTRP,ENTRP Medium,2037.0,0.4357879562364691,0.445433024609051,0.48742111055169257,0.40710287050578947,1.0,1.0,0.817323617468228,0.08596561559499044,0.08838329508619325,0.445433024609051,0.11558840489085957,0.8423659534489876,0.6614752903353136,0.26423259563515045,0.16449038490921666,0.42568734816784704,0.07449745227387028,1.0,0.11558840489085957
Gevgelija,ENTRP,ENTRP Medium,2037.25,0.43536618738819427,0.44389044952161066,0.48710402523151003,0.40662294414190775,1.0,1.0,0.8177602180807554,0.08562881268502877,0.0882406458701552,0.44389044952161066,0.11493380449860299,0.8419032772370746,0.6607743847880916,0.2641345047759926,0.16254827043673742,0.42609915148188393,0.07427929956018392,1.0,0.11493380449860299
Gevgelija,ENTRP,ENTRP Medium,2037.5,0.43496060128821173,0.4423427324155652,0.4867862515377956,0.40616857337177614,1.0,1.0,0.8181995226945801,0.08528992101321477,0.08809908156561821,0.4423427324155652,0.11429522839677937,0.8415602987786177,0.6600859113009108,0.2640436579128625,0.16064625105660185,0.42647944686245504,0.07411113764097847,1.0,0.11429522839677937
Gevgelija,ENTRP,ENTRP Medium,2037.75,0.4345697965565366,0.44078956987364426,0.4864676962200156,0.405737630076826,1.0,1.0,0.8186416113539079,0.08494895330334075,0.08795834656918516,0.44078956987364426,0.11367221056430159,0.8413274469342269,0.6594100392833057,0.26395895317415635,0.15878368790256034,0.42682919897086136,0.07398492329772054,1.0,0.11367221056430159
Gevgelija,ENTRP,ENTRP Medium,2038.0,0.4341924491115228,0.43923072831994475,0.4861482844037558,0.40532809617139326,1.0,1.0,0.8190865589261384,0.08460592490346856,0.08781820986922732,0.43923072831994475,0.11306426435103627,0.8411957255540561,0.6587469716201992,0.26387935109494026,0.15695995823992592,0.42714938322814133,0.07389294710320436,1.0,0.11306426435103627
Gevgelija,ENTRP,ENTRP Medium,2038.25,0.4338272970353269,0.437666036743451,0.48582795777600707,0.4049380410682823,1.0,1.0,0.8195344353744795,0.0842608538484264,0.08767846291367824,0.437666036743451,0.1124708860244418,0.84115667380826,0.6580969373893156,0.2638038753369774,0.15517445379774666,0.4274408083014493,0.0738278489319081,1.0,0.1124708860244418
Gevgelija,ENTRP,ENTRP Medium,2038.5,0.43347313908827917,0.4360953800925024,0.48550667293744104,0.4045656202831893,1.0,1.0,0.8199853060226155,0.08391376090680709,0.08753891766528024,0.4360953800925024,0.11189155846948434,0.8412023327471692,0.6574601851414265,0.26373161337245543,0.15342657920687391,0.427704122470731,0.07378263267107969,1.0,0.11189155846948434
Gevgelija,ENTRP,ENTRP Medium,2038.75,0.43312883639026284,0.43451869327831905,0.4851843999054604,0.4042090788818198,1.0,1.0,0.8204392318084109,0.08356466961366643,0.08739940482690561,0.43451869327831905,0.11132575486002891,0.8413252168099792,0.6568369767368606,0.26366171699063284,0.15171575057029973,0.4279398597501869,0.0737506793583612,1.0,0.11132575486002891
Gevgelija,ENTRP,ENTRP Medium,2039.0,0.43279604966284596,0.43293595519755634,0.48486112064678855,0.4038710102273224,1.0,1.0,0.8208962695251301,0.08321360628993787,0.08725977222131864,0.43293595519755634,0.11077294219181832,0.8415238382141379,0.6562598589401518,0.2635934025242438,0.15004139418265888,0.4281489556598812,0.0737257581411912,1.0,0.11077294219181832
Gevgelija,ENTRP,ENTRP Medium,2039.25,0.4324819899267615,0.4313471291919466,0.48453681692879336,0.4035626415922995,1.0,1.0,0.821356472091283,0.08286060004943874,0.08711988331129827,0.4313471291919466,0.11023247149019433,0.8419061856641394,0.6557292310304063,0.26352596741888074,0.14840286685490192,0.4283325452791919,0.07370203510278682,1.0,0.11023247149019433
Gevgelija,ENTRP,ENTRP Medium,2039.5,0.4321919599181165,0.42975224187068345,0.48421148586511276,0.4032922232808963,1.0,1.0,0.8218198888132285,0.08250568279423144,0.08697961584742028,0.42975224187068345,0.10970322197900957,0.842557660657006,0.655241581775834,0.26345880510737657,0.14679940733076377,0.42849203208644304,0.07367407861262439,1.0,0.10970322197900957
Gevgelija,ENTRP,ENTRP Medium,2039.75,0.4319300706085033,0.4281513582511181,0.483885134741276,0.40306614609029623,1.0,1.0,0.8222865656242094,0.08214888919902014,0.08683886063203224,0.4281513582511181,0.10918370291660691,0.8435466743191651,0.6547937145976249,0.2633913223147913,0.14523056798623435,0.4286287677712678,0.07363686199036888,1.0,0.10918370291660691
Gevgelija,ENTRP,ENTRP Medium,2040.0,0.4316238738872583,0.4265445724809522,0.483557778970036,0.40277170439682636,1.0,1.0,0.822756545294974,0.08179025668520118,0.08669752038905258,0.4265445724809522,0.10867256066039374,0.8449241281428549,0.6543827172125881,0.26332298752203837,0.14369589859879403,0.4287440388045227,0.07253044796985156,1.0,0.10867256066039374
Gevgelija,ENTRP,ENTRP Low,2015.0,0.4519034737444297,0.4574424624146129,0.48055230123133336,0.43598745847392795,1.0,1.0,0.7426228374744038,0.1035833098740398,0.09911289639361039,0.4574424624146129,0.11305651386000302,0.899364803299805,0.6955084042507268,0.40054689071533056,0.2802038567112127,0.3346919946884282,0.11808411527209839,0.9693740336077435,0.11305651386000302
Gevgelija,ENTRP,ENTRP Low,2015.25,0.4546807756457478,0.46014215418207727,0.482548320157258,0.4391988064726866,1.0,1.0,0.7501200583237806,0.10354830556591305,0.09893108271451939,0.46014215418207727,0.12370150607679767,0.9023634162553017,0.6959731123499338,0.4015967616075588,0.2805690671871342,0.33561851725319497,0.12035165552964928,0.968913715917811,0.12370150607679767
Gevgelija,ENTRP,ENTRP Low,2015.5,0.4575394645737042,0.4628076884193484,0.48452275576899,0.44254874724298987,1.0,1.0,0.7574798598710542,0.10351118318764681,0.09881504736690076,0.4628076884193484,0.1337169661126446,0.9052662385338534,0.6963675769685899,0.40260576980638574,0.28094737182138685,0.336639596907243,0.12524966231673976,0.9684285766074208,0.1337169661126446
Gevgelija,ENTRP,ENTRP Low,2015.75,0.4602984995987224,0.4654398426903278,0.486477202200476,0.44575477593108137,1.0,1.0,0.7647112631518839,0.10347191629628634,0.09876298886388217,0.4654398426903278,0.14323571109822403,0.9084477645500175,0.6967124725514501,0.4035736131450505,0.2813352670941344,0.3377385652527786,0.12959564666738035,0.9679182319224735,0.14323571109822403
