TIME_STEP,farms,Natural_Capital,NEWCOMERS,broadband_infrastructure_population_covered,proportion_of_newcomers,shared_knowledge,social_innovation,tourist_visitors,workforce_specialization,INFANTS,ELDERLY_POPULATION,SCHOOL_AGE_POPULATION,POST_SCHOOL_POPULATION,WORKING_AGE_POPULATION,WORKING_AGE_RURAL_POPULATION,total_rural_population,MODEL,scenario,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS,domain
2031.5,2731.6639574036576,140111.7800714551,144943.53570126175,55.000000000000114,0.10812894924890036,6.285898720815685,1.3963126394175085,864896.7252281256,0.5217256662903361,77066.90559585845,289785.15679465455,163014.15555828085,60802.16761616514,749800.9032618328,749800.9032618328,1340469.288826792,Central Bohemia,AGRI Focus AKIS,0.05749248135577137,0.2161818694468419,0.12160976526433843,0.04535886657230359,0.5593570173607445,0.10812894924890036,AGRI
2031.75,2724.0772600605715,140043.5839459334,144390.4649182104,55.000000000000114,0.1078185236992027,6.30093459394419,1.3950743614355439,864386.1459531,0.5204822514357513,76960.79075478704,290187.1223793749,162838.6227565759,60694.65173264433,748517.8661592301,748517.8661592301,1339199.0537826123,Central Bohemia,AGRI Focus AKIS,0.057467775636048074,0.2166870724405993,0.12159403958405794,0.04532160589660683,0.5589295064426879,0.1078185236992027,AGRI
2032.0,2716.5325873321203,139975.10429285068,143849.85943444443,55.000000000000114,0.10751749812380207,6.315581185317373,1.3937988874998553,863873.443928498,0.5192488044611782,76856.25738001688,290576.9558282023,162662.03481810298,60588.56273471891,747236.6388834171,747236.6388834171,1337920.449644458,Central Bohemia,AGRI Focus AKIS,0.05744456436138698,0.21718552542150088,0.1215782559129948,0.04528562423185911,0.5585060300722584,0.10751749812380207,AGRI
2032.25,2709.02959100544,139906.3377030863,143321.3265820252,55.000000000000114,0.10722558657527644,6.329847429605123,1.3924874053757446,863358.5936304892,0.5180251209214324,76753.21181335251,290954.85436883,162484.5017481224,60483.7781222371,745957.2985804784,745957.2985804784,1336633.6446330205,Central Bohemia,AGRI Focus AKIS,0.05742277408737941,0.21767733854156657,0.12156248078936643,0.045250827229358886,0.5580865793523286,0.10722558657527644,AGRI
2032.5,2701.5679267040946,139837.28089054785,142804.46742964437,55.000000000000114,0.10694249938820106,6.343742086043898,1.391141083290635,862841.5704563465,0.5168110058445023,76651.56211320085,291321.0127092196,162306.1243842434,60380.178496466084,744679.9094638359,744679.9094638359,1335338.7871669657,Central Bohemia,AGRI Focus AKIS,0.057402333287886916,0.21816262323008065,0.1215467759523331,0.04521712323250023,0.5576711442971992,0.10694249938820106,AGRI
2032.75,2694.1472538353833,139767.93067902277,142298.87880183407,55.000000000000114,0.10666794447389888,6.3572737784363555,1.3897610748237628,862322.3506260046,0.5156062731728617,76551.21820947177,291675.6230202653,162126.99485942433,60277.64808183058,743404.5235881518,743404.5235881518,1334036.0077591436,Central Bohemia,AGRI Focus AKIS,0.057383172391320396,0.21864149192660062,0.12153119849572748,0.04518442360718762,0.557259713579164,0.10666794447389888,AGRI
2033.0,2686.7672355385166,139698.28399028446,141804.15507390798,55.000000000000114,0.10640162847441187,6.3704510278202084,1.3883485227735382,861800.9110930118,0.5144107452427894,76452.09203081958,292018.87492597883,161947.1970486104,60176.07511626892,742131.1815988325,742131.1815988325,1332725.4207205102,Central Bohemia,AGRI Focus AKIS,0.05736522380543124,0.2191140578440418,0.12151580102753426,0.04515264298308048,0.5568522743399122,0.10640162847441187,AGRI
2033.25,2679.427538633645,139628.33783332582,141319.88978520734,55.000000000000114,0.10614325780266576,6.383282278746178,1.3869045621451672,861277.2294639228,0.5132242522989016,76354.09761080537,292350.95550018165,161766.80700089206,60075.35214321869,740859.9134611635,740859.9134611635,1331407.1257162613,Central Bohemia,AGRI Focus AKIS,0.05734842193347051,0.2195804347546245,0.12150063183255524,0.04512169942826449,0.5564488120510852,0.10614325780266576,AGRI
2033.5,2672.1278335717147,139558.08929462248,140845.67709956426,55.000000000000114,0.10589253958704166,6.395775919965111,1.3854303223792495,860751.2839253987,0.5120466320412755,76257.15117735723,292672.0492688078,161585.8933583526,59975.37622792017,739590.739171085,739590.739171085,1330081.2092035227,Central Bohemia,AGRI Focus AKIS,0.05733270318360593,0.22004073679385733,0.12148573503651948,0.04509151457288427,0.5560493104131331,0.10589253958704166,AGRI
2033.75,2664.8677943851476,139487.53552934638,140381.11313274832,55.000000000000114,0.10564918253270048,6.407940300218283,1.383926928925403,860223.0531784255,0.5108777292027364,76161.17122842958,292982.3382170207,161404.5177622947,59876.04911376382,738323.6694482954,738323.6694482954,1328747.745769804,Central Bohemia,AGRI Focus AKIS,0.05731800597283869,0.2204950782793484,0.12147115077044644,0.045062013692504815,0.5556537512848617,0.10564918253270048,AGRI
2034.0,2657.6470986393165,139416.67375346352,139925.79716063302,55.000000000000114,0.10541289770813918,6.419783739742349,1.3823955042518439,859692.5163791496,0.5097173951540495,76066.07859579063,293282.0018004333,161222.73524722474,59777.277329753284,737058.7064115475,737058.7064115475,1327406.7993847495,Central Bohemia,AGRI Focus AKIS,0.05730427072623639,0.22094357354231497,0.1214569153344334,0.04503312575878016,0.555262114638235,0.10541289770813918,AGRI
2034.25,2650.4654273848123,139345.50123665738,139479.33271792054,55.000000000000114,0.10518339926296308,6.43131453803422,1.38083716837125,859159.653085896,0.5085654875349249,75971.79649823904,293571.2169598007,161040.5946227775,59678.97225707123,735795.844235519,735795.844235519,1326058.4245734075,Central Bohemia,AGRI Focus AKIS,0.0572914398720246,0.22138633677037453,0.12144306136027469,0.045004783462893,0.5548743785344331,0.10518339926296308,AGRI
2034.5,2643.32246511048,139274.01529602552,139041.32859480503,55.000000000000114,0.1049604050812929,6.442540978366349,1.3792530389544755,858624.4432119754,0.5074218699089097,75878.25058515655,293850.1581386194,160858.13884364942,59581.05016070919,734535.0697884029,734535.0697884029,1324702.6675165375,Central Bohemia,AGRI Focus AKIS,0.05727945783290973,0.2218234818606576,0.12142961797247327,0.04497692321583959,0.5544905191181198,0.1049604050812929,AGRI
2034.75,2636.217899697214,139202.21329050013,138611.39973745417,55.000000000000114,0.1047436373742786,6.45347132949611,1.3776442310961274,858086.8669839113,0.5062864114403763,75785.3689710648,294118.99730313534,160675.4053675473,59483.43219079998,733276.3632492839,733276.3632492839,1323339.5670818314,Central Bohemia,AGRI Focus AKIS,0.05726827101390407,0.22225512228256974,0.12141661094730315,0.044949485128726374,0.5541105106274966,0.1047436373742786,AGRI
2035.0,2629.1514223724935,139130.09261594646,138189.1680573076,55.000000000000114,0.1045328232146477,6.46411384497195,1.3760118567894708,857546.9049047421,0.5051589865919689,75693.08226171705,294377.9039643136,160492.42650113621,59386.0443574278,732019.6987043957,732019.6987043957,1321969.1557889904,Central Bohemia,AGRI Focus AKIS,0.05725782778686782,0.2226813709497028,0.12140406286964356,0.04492241297565256,0.5537343254181332,0.1045328232146477,AGRI
2035.25,2622.1227276656514,139057.65070089456,137774.26315370476,55.000000000000114,0.10432769501592654,6.4744767604021165,1.3743570241622296,857004.5377220656,0.5040394748409851,75601.32357218224,294627.0452013791,160309.22973396964,59288.81748212249,730765.0447214482,730765.0447214482,1320591.4607111018,Central Bohemia,AGRI Focus AKIS,0.05724807847195455,0.22310234010049607,0.12139199328734684,0.04489565414136262,0.5533619339988398,0.10432769501592654,AGRI
2035.5,2615.131513363856,138984.88500286208,137366.3229541045,55.000000000000114,0.1041279909588383,6.484568289018139,1.372680836519557,856459.7464005067,0.5029277604133012,75510.02853734526,294866.5856865813,160125.83806039926,59191.68712886033,729512.3649013481,729512.3649013481,1319206.5043145341,Central Bohemia,AGRI Focus AKIS,0.057238975316135685,0.2235181411873006,0.12138041886292956,0.044869159555589525,0.5529933050780448,0.1041279909588383,AGRI
2035.75,2608.1774804687952,138911.7930052269,136964.99427604408,55.000000000000114,0.10393345536733345,6.494396615834171,1.3709843912355708,855912.5120983047,0.5018237320335538,75419.13531523498,295096.6877108821,159942.27028948514,59094.59351712154,728261.6184067855,728261.6184067855,1317814.3052395093,Central Bohemia,AGRI Focus AKIS,0.0572304724689779,0.22392888477352585,0.12136935352239635,0.04484288361582268,0.5526284056192772,0.10393345536733345,AGRI
2036.0,2601.26033315405,138838.37221461046,136569.9333149384,55.000000000000114,0.10374383903670467,6.503969890674351,1.369268778530361,855362.8161477213,0.5007272826903916,75328.5845835916,295317.51121030183,159758.5413429542,58997.48141934731,727012.7604673182,727012.7604673182,1316414.879023513,Central Bohemia,AGRI Focus AKIS,0.057222525955851124,0.22433468043855728,0.12135880860102363,0.04481678410009336,0.5522672009044747,0.10374383903670467,AGRI
2036.25,2594.3797787231456,138764.62015873328,136180.80606179967,55.000000000000114,0.10355889951624944,6.513296220313266,1.3675350801652473,854810.6400389855,0.49963830941571263,75238.31953008914,295529.2137926977,159574.66254128361,58900.30004496896,725765.7428607392,725765.7428607392,1315008.2387697787,Central Bohemia,AGRI Focus AKIS,0.05721509364874882,0.2247356366901338,0.12134879298594317,0.04479082207125301,0.5519096546039212,0.10355889951624944,AGRI
2036.5,2587.535527568266,138690.53438470702,135797.2886549387,55.000000000000114,0.10337840134895619,6.522383659949355,1.3657843680852297,854255.9654075066,0.4985567130768823,75148.28583663303,295731.950764779,159390.64187801458,58803.00291302944,724520.5143706569,724520.5143706569,1313594.395763113,Central Bohemia,AGRI Focus AKIS,0.057208135234907705,0.22513186088387502,0.12133931325538198,0.04476496177411653,0.5515557288517188,0.10337840134895619,AGRI
2036.75,2580.7272931296193,138616.11245772755,135419.0676696765,55.000000000000114,0.10320211627069041,6.5312402042073305,1.3640177030340248,853698.7740240884,0.49748239818101136,75058.43165815569,295925.87515919405,159206.48428242875,58705.54771527488,723277.021220353,723277.021220353,1312173.3600354062,Central Bohemia,AGRI Focus AKIS,0.05720161218341638,0.22552345914964247,0.12133037381442716,0.04473917052674414,0.5512053843257699,0.10320211627069041,AGRI
2037.0,2573.954791855444,138541.35196013626,135045.8403500442,55.000000000000114,0.10302982337134588,6.539873777843639,1.3622361331638213,853139.0477879026,0.49641527269044616,74968.70759633221,296111.1377615503,159022.1918707449,58607.896171454915,722035.2074831007,722035.2074831007,1310745.1408831829,Central Bohemia,AGRI Focus AKIS,0.05719548771000451,0.22591053632442232,0.12132197702720103,0.04471341860704117,0.5508585803313311,0.10302982337134588,AGRI
2037.25,2567.2177431626433,138466.25049081765,134677.31478637643,55.000000000000114,0.10286130922039771,6.548292226308375,1.360440692658886,852576.7687219775,0.49535524784869284,74879.06666863443,296287.88713725324,158837.76418601564,58510.01387843422,720795.0154692335,720795.0154692335,1309309.7473395711,Central Bohemia,AGRI Focus AKIS,0.057189726740203096,0.22629319589141544,0.12131412334534532,0.04468767913576036,0.5505152748872757,0.10286130922039771,AGRI
2037.5,2560.5158693980347,138390.80566490328,134313.21004261146,55.000000000000114,0.10269636795925177,6.556503306297943,1.3586324003893753,852011.9189709818,0.49430223801605555,74789.46427313412,296456.26965807023,158653.19842692433,58411.87015458256,719556.3860903437,719556.3860903437,1307867.188603055,Central Bohemia,AGRI Focus AKIS,0.05718429587106427,0.22667153992502703,0.12130681143272909,0.044661927956899675,0.55017542481428,0.10269636795925177,AGRI
2037.75,2553.848895800208,138315.01511375382,133953.2562369995,55.000000000000114,0.10253480136272744,6.564514676415121,1.356812258609212,851444.4808010908,0.4932561605143312,74699.8581494557,296616.4295283463,158468.48966569948,58313.43788077875,718319.2592010716,718319.2592010716,1306417.4744253517,Central Bohemia,AGRI Focus AKIS,0.05717916333162461,0.2270456690414507,0.12130003828630993,0.04463614351639688,0.549838985824218,0.10253480136272744,AGRI
2038.0,2547.216550461974,138238.87648519195,133597.1945797965,55.000000000000114,0.10237641887194539,6.572333888036873,1.3549812517095792,850874.4366017295,0.4922169354799523,74610.20833626614,296768.508810814,158283.63105537932,58214.69333923505,717083.5739190074,717083.5739190074,1304960.615460702,Central Bohemia,AGRI Focus AKIS,0.05717429894229093,0.22741568235455378,0.12129379935309313,0.044610306739934054,0.549505912610128,0.10237641887194539,AGRI
2038.25,2540.618564293398,138162.3874439612,133244.7773713821,55.000000000000114,0.10222103760081269,6.579968376475343,1.353140345037514,850301.7688890075,0.4911844857250196,74520.47712567427,296912.64745195536,158098.6140266712,58115.61605122452,715849.2689232863,715849.2689232863,1303496.6235788118,Central Bohemia,AGRI Focus AKIS,0.057169674073320395,0.22778167743677588,0.1212880886431481,0.04458440091057953,0.549176158936176,0.10222103760081269,AGRI
2038.5,2534.054670985408,138085.54567238636,132895.76796409613,55.000000000000114,0.10206848231821541,6.587425452503831,1.3512904837872117,849726.460310665,0.4901587366057094,74430.62901489568,297048.98330688715,157913.42847466213,58016.188614675506,714616.2827324963,714616.2827324963,1302025.5121436168,Central Bohemia,AGRI Focus AKIS,0.05716526160255897,0.22814375028476544,0.12128289883865491,0.04455841154691304,0.5488496777271076,0.10206848231821541,AGRI
2038.75,2527.5246069739655,138008.34887121368,132549.94069093547,55.000000000000114,0.10191858540793948,6.594712294307124,1.3494325919699703,849148.493652361,0.48913961589758187,74340.63065552167,297177.6521637514,157728.06293564415,57916.39654248531,713384.5539625571,713384.5539625571,1300547.2962599597,Central Bohemia,AGRI Focus AKIS,0.05716103587259475,0.22850199528948936,0.12127822139896764,0.04453232628220289,0.5485264211567453,0.10191858540793948,AGRI
2039.0,2521.028111404785,137930.79476060934,132207.08076410042,55.000000000000114,0.10177118680824836,6.601835939904346,1.3475675714672104,848567.8518451512,0.48812705367735487,74250.45080071247,297298.7877676032,157542.50475432625,57816.228102300505,712154.0215652513,712154.0215652513,1299061.9929901937,Central Bohemia,AGRI Focus AKIS,0.05715697264747316,0.2288565052105619,0.12127404666169422,0.044506134745131404,0.5482063407351393,0.10177118680824836,AGRI
2039.25,2514.564926098599,137852.88108129683,131866.98414622343,55.000000000000114,0.10162613393295268,6.608803280082347,1.3456963011696628,847984.5179740018,0.48712098221073796,74160.06025061639,297412.5218437961,157356.74024170882,57715.674158413676,710924.6250481087,710924.6250481087,1297569.6215426438,Central Bohemia,AGRI Focus AKIS,0.05715304906911245,0.2292073711545518,0.12127036393980298,0.044479828442497864,0.5478893873940348,0.10162613393295268,AGRI
2039.5,2508.1347955169585,137774.60559581468,131529.4573969603,55.000000000000114,0.10148328157571267,6.615621051868567,1.3438196362046617,847398.4752872066,0.48612133584595923,74069.43179629848,297518.9841208728,157170.75482390143,57614.72801633666,709696.3046763586,709696.3046763586,1296070.2034337681,Central Bohemia,AGRI Focus AKIS,0.05714924361354904,0.22955468255703684,0.12126716161477837,0.04445340064426602,0.5475755115703697,0.10148328157571267,AGRI
2039.75,2501.7374667285526,137695.9660898775,131194.3174974712,55.000000000000114,0.10134249179922046,6.622295832564208,1.3419384072524247,846809.7072065771,0.48512805091263916,73978.54016244342,297618.30235297355,156984.5331821668,57513.38527052799,708469.0016576694,708469.0016576694,1294563.7626257811,Central Bohemia,AGRI Focus AKIS,0.05714553604713278,0.229898527168187,0.1212644272258579,0.044426846271266564,0.5472646632875559,0.10134249179922046,AGRI
2040.0,2495.3726893760427,137616.96037382432,130861.39165517234,55.000000000000114,0.10120363381081775,6.628834034351321,1.3400534199513259,846218.1973382857,0.48414106562569753,73887.36194907993,297710.60234178056,156798.05938447523,57411.64365567763,707242.6583104011,707242.6583104011,1293050.3256414144,Central Bohemia,AGRI Focus AKIS,0.057141907382783644,0.2302389910416688,0.12126214755539073,0.044400161785813505,0.5469567922343433,0.10120363381081775,AGRI
2015.0,3346.862233238653,127808.55121278208,178629.9514636315,53.222222222222285,0.1317754687775903,5.9252344857198675,1.6268384000929537,755740.9265075368,0.6305483281506438,91341.63815297061,226223.18236118474,150875.00676291558,76459.85920164421,810663.3262784,810663.3262784,1355563.0127571153,Central Bohemia,AGRI Focus Eco-Schemes,0.06738280499936956,0.16688503613053254,0.11130062220866217,0.05640450387188604,0.5980270327895496,0.1317754687775903,AGRI
2015.25,3335.480659187028,128861.14768182597,180558.83194416863,53.3333333333334,0.13289216441535426,5.8846124026249065,1.6154568436107037,767901.4987063697,0.6287802354862206,91169.04194682158,227964.20030002276,152022.62406716705,76613.432951848,810917.5182641215,810917.5182641215,1358686.8175299808,Central Bohemia,AGRI Focus Eco-Schemes,0.06710085118258671,0.167782742394196,0.11188937885151191,0.05638785330318217,0.5968391742685233,0.13289216441535426,AGRI
2015.5,3324.1762327371407,129884.10131002047,182260.16204215924,53.444444444444514,0.13385798254033487,5.842838072068355,1.6038836720979626,779719.6092715865,0.6269976518294568,90978.69115862329,229679.08927473528,153115.39441324057,76706.59559772859,811113.7526557202,811113.7526557202,1361593.5231000478,Central Bohemia,AGRI Focus Eco-Schemes,0.06681780547213892,0.16868403482987104,0.11245308663383667,0.056335899294735634,0.5957091737694178,0.13385798254033487,AGRI
2015.75,3312.9481721452885,130877.65343890192,183742.73663519227,53.55555555555563,0.13468037227009846,5.80069322069452,1.592255271946683,791198.046404804,0.6252020550321739,90771.96675029561,231367.20755878784,154154.3427257288,76742.55885413829,811251.3368804496,811251.3368804496,1364287.4127694,Central Bohemia,AGRI Focus Eco-Schemes,0.0665343430575493,0.16958831796969376,0.11299257127411824,0.056251020229202815,0.594633747469436,0.13468037227009846,AGRI
2016.0,3301.795706194185,131842.06562387667,184992.2790802491,53.66666666666674,0.1353519522682375,5.75883248087415,1.58068516031047,802339.8318370433,0.6233948585514109,90548.1119513243,233024.7040703822,155139.49741361893,76711.73568447416,811325.9384506454,811325.9384506454,1366749.9875704453,Central Bohemia,AGRI Focus Eco-Schemes,0.06625067698905485,0.17049548651147992,0.11350978512858607,0.056127116431029245,0.5936169349398497,0.1353519522682375,AGRI
2016.25,3290.718074016383,132777.57607755534,186024.49646252065,53.77777777777786,0.13588419993701356,5.717858669599385,1.5692768077223531,809986.0902111238,0.6215774284536401,90309.06630261379,234651.74716962854,156072.2028487962,76622.09429349654,811337.7270277267,811337.7270277267,1368992.8376422618,Central Bohemia,AGRI Focus Eco-Schemes,0.06596752285289377,0.17140465656033368,0.11400512738809536,0.055969682372815334,0.5926530108258619,0.13588419993701356,AGRI
2016.5,3279.714524921231,133694.48403254698,186852.55014251493,53.88888888888897,0.13628674265023763,5.678259274764439,1.558113197418157,816850.9112745423,0.6197510663399756,90056.33373232449,236248.5701176293,156953.6819256974,76479.95875764787,811286.5934146226,811286.5934146226,1371025.1379479216,Central Bohemia,AGRI Focus Eco-Schemes,0.06568539936993138,0.17231527240356348,0.11447906940686545,0.055783046306590006,0.5917372125130497,0.13628674265023763,AGRI
2016.75,3268.7843182252927,134594.64100212656,187491.41261040344,54.000000000000085,0.13657011707255667,5.640429462379119,1.5472609061179863,823590.3189670072,0.6179170135008167,89791.66988997784,237815.53518781016,157785.3533229193,76292.39829918987,811173.298307627,811173.298307627,1372858.255007524,Central Bohemia,AGRI Focus Eco-Schemes,0.06540490947442038,0.17322657624731025,0.11493200608831576,0.0555719412553423,0.5908645669346114,0.13657011707255667,AGRI
2017.0,3257.9267230861533,135477.85264718204,187955.92725533506,54.1111111111112,0.13674457577802637,5.6046812298405895,1.5367718326987498,830202.8582861678,0.6160764503088627,89516.7996777421,239353.05824980116,158568.70129301425,76066.15480386878,810998.9998226124,810998.9998226124,1374503.7138470388,Central Bohemia,AGRI Focus Eco-Schemes,0.06512663354484319,0.17413780394953338,0.11536433091854165,0.055340814315423356,0.5900304172716584,0.13674457577802637,AGRI
2017.25,3247.1410183395133,136343.95156835087,188260.2295319696,54.222222222222314,0.13681984159874794,5.571255333406329,1.5266853640791815,836687.2759255568,0.6142304974567159,89233.32620624243,240861.1240157153,159305.22597036613,75806.95553835349,810765.064568176,810765.064568176,1375971.6962988533,Central Bohemia,AGRI Focus Eco-Schemes,0.06485113498065839,0.1750480221821377,0.11577652825190521,0.05509339744579212,0.5892309171395067,0.13681984159874794,AGRI
2017.5,3236.426492339521,137192.79515456824,188417.77674568875,54.33333333333343,0.1368061320258491,5.540332231667897,1.5170303497096784,843042.504166832,0.6123802178278,88942.74595940801,242339.92145151633,159996.44324317676,75509.04445599223,810473.0389282539,810473.0389282539,1377261.1940383476,Central Bohemia,AGRI Focus Eco-Schemes,0.06457943224161701,0.17595785207665465,0.11617000750165761,0.054825507886843,0.5884672002932275,0.1368061320258491,AGRI
2017.75,3225.782442802245,138024.24365671806,188441.4224232088,54.44444444444454,0.1367119100466572,5.512037520453301,1.5078261474940222,849267.4967188465,0.6105266182757738,88646.43935999865,243790.00289052757,160643.88700915352,75178.93138828974,810124.1030172542,810124.1030172542,1378383.3636652234,Central Bohemia,AGRI Focus Eco-Schemes,0.06431189007119269,0.17686661731194428,0.11654514356730883,0.054541380409861735,0.5877349686396927,0.1367119100466572,AGRI
2018.0,3215.208176652236,138838.18456987684,188343.37207646962,54.55555555555566,0.1365450870905423,5.4864547396707435,1.4990848525524776,855361.4112656796,0.6086706512873886,88345.69281792962,245211.93018536217,161249.09429337143,74822.94113634808,809719.6546007132,809719.6546007132,1379349.3130337244,Central Bohemia,AGRI Focus Eco-Schemes,0.06404881778903646,0.17777362693286589,0.11690229064508836,0.05424509979403505,0.5870301648389743,0.1365450870905423,AGRI
2018.25,3204.703009872084,139634.53292505187,188135.2124066287,54.66666666666677,0.13631310596322366,5.463632113032459,1.4908125058263038,861323.611650858,0.6068132167816812,88041.706136172,246606.26998359812,161813.60186911596,74446.77318535495,809261.3036598755,809261.3036598755,1380169.6548341163,Central Bohemia,AGRI Focus Eco-Schemes,0.06379049548568273,0.17867822924511256,0.11724181973017256,0.05394030576212224,0.58634914977691,0.13631310596322366,AGRI
2018.5,3194.266267354927,140413.23061342613,187827.9279657819,54.777777777777885,0.13602296677135245,5.44358804469847,1.483010081834351,867153.6628180286,0.6049551638810932,87735.59644783396,247973.59024205199,162338.9423996447,74055.54549833368,808750.8415580076,808750.8415580076,1380854.516145872,Central Bohemia,AGRI Focus Eco-Schemes,0.06353717601816183,0.17957980898246656,0.11756411736462423,0.05363023014548372,0.5856886674892636,0.13602296677135245,AGRI
2018.75,3183.897282759826,141174.24565353166,187431.91939039386,54.888888888889,0.13568125145261,5.426315764624826,1.4756743226742146,872851.3253243401,0.6030972926655899,87428.40222614551,249314.45734990516,162826.64099584753,73653.83752458986,808190.2130296894,808190.2130296894,1381413.5511261777,Central Bohemia,AGRI Focus Eco-Schemes,0.06328908685952209,0.18047778461899053,0.11786958428423222,0.053317732017718104,0.5850458122195369,0.13568125145261,AGRI
2019.0,3173.595398369946,141917.57141001194,186957.0193272664,55.000000000000114,0.1352941448349421,5.411787258262027,1.4687984427615592,878416.5494913764,0.6012403559072081,87121.08675403311,250629.43375562227,163278.21187392235,73245.7299313509,807581.4898059313,807581.4898059313,1381855.9521208599,Central Bohemia,AGRI Focus Eco-Schemes,0.0630464315910211,0.18137160633201926,0.11815863413500115,0.053005329404221924,0.5844179985377367,0.1352941448349421,AGRI
2019.25,3163.3599649534895,141910.0257634224,186412.48149328708,55.000000000000114,0.13486743744978152,5.399956601617379,1.4623727260115975,878360.0558015105,0.5993850607865261,86814.53712023399,251919.07600755847,163695.15310556424,72834.82627727576,806926.8384649584,806926.8384649584,1382190.4309755908,Central Bohemia,AGRI Focus Eco-Schemes,0.06280938948402191,0.1822607582587202,0.11843169322914743,0.05269521814433832,0.5838029408837722,0.13486743744978152,AGRI
2019.5,3153.190341627303,141903.3839852526,185776.63337925987,55.000000000000114,0.1343875327372133,5.390762861499073,1.4563850430051373,878310.329306686,0.5975320706202638,86506.95188981674,253178.22052408176,164077.63578680737,72408.33068419143,806223.7127456842,806223.7127456842,1382394.8516305815,Central Bohemia,AGRI Focus Eco-Schemes,0.06257759987154095,0.18314464946498424,0.11869086143750625,0.05237890650329271,0.5832079827226758,0.1343875327372133,AGRI
2019.75,3143.0858957231135,141897.34539115167,185067.60583139284,55.000000000000114,0.1338656336596913,5.38420702285272,1.4508331771139762,878265.1188057278,0.5956820248954162,86200.46497652454,254407.65526915443,164427.68935689045,71975.90796177067,805476.0858540148,805476.0858540148,1382487.8034183548,Central Bohemia,AGRI Focus Eco-Schemes,0.062351700147649985,0.18402162727230087,0.11893608677799884,0.05206259887704053,0.5826279869250098,0.1338656336596913,AGRI
2020.0,3133.0460026563214,141891.65686047566,184295.63040335916,55.000000000000114,0.13330807811135367,5.380251176697844,1.44570863059567,878222.529203367,0.5938355140379636,85895.97004424338,255608.1638035395,164746.80732618095,71541.92298271426,804686.2249906057,804686.2249906057,1382479.0891472837,Central Bohemia,AGRI Focus Eco-Schemes,0.06213184034286133,0.1848911609659132,0.11916766670792624,0.051749009112927326,0.582060322870372,0.13330807811135367,AGRI
2020.25,3123.0700457973085,141886.09271312543,183470.0484901359,55.000000000000114,0.1327206376574732,5.3788401222465225,1.4410001614620156,878180.8708496338,0.5919930885037495,85594.25344281046,256780.5161595549,165036.44594269842,71110.03555594014,803856.4388226786,803856.4388226786,1382377.6899236827,Central Bohemia,AGRI Focus Eco-Schemes,0.06191813862934657,0.18575279247578935,0.11938592986972296,0.05144038136196044,0.5815027576631806,0.1327206376574732,AGRI
2020.5,3113.157416345189,141880.45214764454,182599.26333736928,55.000000000000114,0.1321084932370892,5.379904523101224,1.4366943312929328,878138.6403590901,0.59015526060266,85295.98524994962,257925.467350321,165298.01370320833,70683.21754158435,802989.019830389,802989.019830389,1382191.7036754522,Central Bohemia,AGRI Focus Eco-Schemes,0.06171067661825417,0.18660614635759934,0.11959123561779199,0.05113850513906806,0.5809534362672865,0.1321084932370892,AGRI
2020.75,3103.307513203963,141874.55664882922,181690.76256518683,55.000000000000114,0.13147625267090057,5.383363863742681,1.4327760117584736,878094.501201799,0.5883225064066265,85001.72159880433,259043.75605431304,165532.86618013238,70263.81071569899,802086.2079818778,802086.2079818778,1381928.3625308266,Central Bohemia,AGRI Focus Eco-Schemes,0.06150949926458883,0.18745092949674125,0.11978397047802096,0.05084475622674082,0.5804108445339081,0.13147625267090057,AGRI
2021.0,3093.5197428610086,141868.24752515054,180751.17475550764,55.000000000000114,0.13082798797249984,5.389129091998637,1.429228832509551,878047.2652661902,0.5864952676644483,84711.9124602531,260136.10351661235,165742.30385635307,69853.6007541866,801150.1676248335,801150.1676248335,1381594.0882122386,Central Bohemia,AGRI Focus Eco-Schemes,0.06131461706662989,0.18828692575923253,0.11996454332749863,0.05056014740521659,0.5798737664414223,0.13082798797249984,AGRI
2021.25,3083.793519267871,141861.38364667687,179786.3435639583,55.000000000000114,0.1301672826286712,5.397104916670063,1.426035566680763,877995.8759230546,0.5846739536813819,84426.91224401022,261203.21267235986,165927.5719327065,69453.89630956844,800182.9738112718,800182.9738112718,1381194.566969917,Central Bohemia,AGRI Focus Eco-Schemes,0.06112600951597073,0.18911398793393097,0.120133380119443,0.05028538192264782,0.5793412405080074,0.1301672826286712,AGRI
2021.5,3074.1282637232907,141853.839414541,178803.03824403463,55.000000000000114,0.12949799617251567,5.407253365777343,1.4231988785688163,877939.3928230972,0.5828633810072705,84147.79206150703,262247.1477131955,166090.26166548007,69066.53586104867,799188.0697135073,799188.0697135073,1380739.8070147384,Central Bohemia,AGRI Focus Eco-Schemes,0.060943989326592084,0.18993234379198004,0.12029077514943202,0.05002139831861271,0.5788114934133832,0.12949799617251567,AGRI
2021.75,3064.523404758424,141845.5135985615,177805.52024184022,55.000000000000114,0.12882273957869736,5.419464267555327,1.4206997445274614,877877.0580635446,0.5810640127971538,83874.68598371305,263268.55689589743,166231.52280538162,68691.89215110794,798167.304144032,798167.304144032,1380233.9619801322,Central Bohemia,AGRI Focus Eco-Schemes,0.060768455417068185,0.19074197864121753,0.12043720657829636,0.04976829584207603,0.5782840635213418,0.12882273957869736,AGRI
